,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d
342,7852,NE,F,503,261,267,290,308,9917,8.863636364,10
343,111137,AR,Female,545,257,265,301,301,10669,17.625,21
344,47688,AL,F,455,257,350,321,389,13452,12,10
345,25576,GA,M,1201,317,408,426,507,19960,7.818181818,21
346,127392,TX,M,592,188,406,240,359,14406,16.27272727,23
347,77495,WI,F,614,340,388,377,428,14439,7.636363636,10
348,87210,MT,female,423,256,296,295,344,10311,11,20
349,93218,IL,M,302,208,216,207,203,5668,11.25,10
350,184974,AK,F,1157,365,514,448,559,21892,7.714285714,10
351,136768,CA,F,2312,456,516,531,589,21372,6.333333333,2
352,42724,FL,M,440,164,186,220,254,8444,9.666666667,25
353,82313,MN,F,569,276,315,317,350,12795,9.727272727,15
354,132820,WY,F,680,353,393,406,457,14347,9.058823529,15
355,51683,TN,M,690,194,371,263,411,13120,5,5
356,93538,IL,F,438,159,146,165,156,3975,20.66666667,36
357,145407,CA,F,2166,415,402,457,445,16471,8.095238095,10
358,55553,MS,M,394,188,220,227,252,8350,25,20
359,58447,KY,F,630,300,327,321,361,13719,9.2,10
360,159424,CA,M,3276,358,478,436,555,23535,25,75
361,34649,FL,F,1171,483,512,544,570,19553,5.2,7
362,50154,TN,M,1103,467,503,497,524,17130,15,15
363,77432,WI,male,673,293,335,296,348,12900,11.5,15
364,152821,CA,F,1633,286,318,306,351,16765,5.8,11
365,57964,KY,M,428,166,304,240,334,13608,9.1875,12
366,188385,TX,F,262,150,194,186,228,8475,15,5
367,65899,MI,F,905,470,533,549,605,21564,7.25,10
368,171302,CA,F,1693,423,467,457,492,17493,11.66666667,15
369,38106,FL,F,1806,243,312,338,450,22969,2.795454546,3
370,35906,FL,F,683,284,325,313,368,12396,15.33333333,15
371,4513,MI,M,630,355,396,395,437,15914,13,20
372,14272,AR,Female,389,207,234,253,286,9933,12.66666667,20
373,1779,AR,M,417,131,199,200,282,6858,13,12.5
374,180512,WA,male,731,304,355,349,382,13513,6.578947368,10
375,41065,NV,F,1569,673,672,785,781,25775,12.5,15
376,111949,AR,Female,335,166,207,207,239,8297,4.606060606,5
377,35043,FL,M,1357,521,534,571,587,20642,13,16
378,86311,SD,U,530,309,375,276,375,11438,5.5,6
379,182293,WA,male,883,294,315,355,363,13642,14.25,19
380,179023,WA,male,982,318,388,341,384,12744,20,35
381,65481,MI,M,663,432,501,483,534,16668,15,20
382,21144,NC,M,827,240,275,297,319,12413,6.3125,6
383,9390,MI,F,266,146,167,217,211,7863,8.09375,5
384,157973,CA,M,1967,371,409,403,436,24029,10.5,12
385,176890,OR,F,470,305,339,318,355,11035,5.625,8
386,65181,MI,M,626,356,388,392,440,16309,9.8,11
387,181083,WA,male,1521,412,422,497,543,19703,8.571428571,5
388,175951,OR,F,584,282,314,318,347,13789,10.4,15
389,20966,NC,female,588,257,288,285,318,10225,19,20
390,91779,IL,F,1063,294,360,354,434,18383,20,20
391,98099,IL,F,588,272,345,331,387,13570,13.33333333,21
392,32485,FL,F,663,293,315,305,340,12675,11.66666667,37
393,111284,AR,Female,582,292,308,323,340,10930,4.272727273,5
394,15651,NC,female,1497,581,678,667,762,30594,6.928571429,10
395,96220,IL,F,281,280,314,274,342,10874,7.714285714,14
396,73221,MI,M,784,289,378,332,400,12840,11,10
397,170143,CA,F,1722,404,420,411,433,13454,4.571428571,5
398,43884,FL,M,645,226,249,257,284,13007,5.285714286,5
399,61338,IN,M,544,330,403,360,433,14398,5.133333333,5
400,82636,MN,F,896,291,335,340,438,17357,8.6,15
401,190730,NV,M,398,248,303,292,337,11618,8.45,14
402,121071,TX,F,900,273,337,336,455,19298,13.6,15
403,94386,IL,M,1421,435,604,534,662,18555,5.714285714,6
404,31094,GA,F,405,166,208,215,254,7997,6.666666667,5
405,58463,KY,M,297,176,178,185,187,5972,21,10
406,160716,KS,F,317,231,249,241,249,17155,4.885769231,7
407,156414,CA,F,2184,351,376,394,419,16480,12.5,20
408,137592,Arizona,M,0,0,0,0,0,0,17.5,25
409,130840,CO,M,1848,643,688,705,765,27612,8.35,20
410,133176,ID,F,2111,320,408,444,550,28034,16.5,50
411,164044,CA,M,5795,1329,1326,1201,1204,57002,11.66666667,15
412,190746,AL,Male,710,402,429,433,457,14119,10.71428571,11
413,52116,NC,female,680,236,279,277,318,11568,9.269230769,10
414,42913,FL,M,950,357,449,420,469,18756,7.2,5
415,124143,TX,M,846,538,541,595,602,18861,5.181818182,6
416,47385,AL,Male,2432,1273,1332,1057,1105,55765,15,15
417,92312,IL,F,3573,1245,1474,1065,1179,83519,10.33333333,24
418,114208,OK,M,393,195,212,222,221,10232,15.55555556,50
419,127744,TX,M,600,420,461,467,479,17725,8.727272727,15
420,86696,ND,F,469,293,354,331,398,13446,19.28571429,25
421,177131,OR,F,605,223,326,283,323,12224,12.25,10
422,42689,FL,F,711,267,305,307,363,15229,3.857142857,4
423,7879,CA,F,1072,284,306,378,427,14572,17.85714286,25
424,13089,MI,F,782,462,475,498,504,15816,20.18181818,34
425,98085,IL,M,464,225,291,277,364,12445,10.2,10
426,5614,CA,M,1803,281,418,364,492,24681,13.71428571,19
427,122198,TX,F,1329,685,727,689,743,21941,6.2,6
428,131537,AL,F,408,215,253,259,286,9667,8.444444444,7
429,171609,CA,F,1537,495,509,528,544,17689,13,20
430,47914,AL,F,488,300,314,282,311,10516,4.714285714,5
431,25226,SC,M,799,429,445,421,467,15469,9.125,12.5
432,158567,CA,F,1722,324,406,365,408,15603,6.071428571,6
433,103535,MO,F,365,215,249,269,296,9330,13.33333333,15
434,13394,IL,F,1204,444,514,491,557,18966,7.4,15
435,45870,FL,M,518,184,213,228,264,11126,9.333333333,20
436,169703,CA,F,2486,475,508,516,543,26926,3.491935484,25
437,147484,CA,M,5439,984,1029,961,1004,42403,12.22222222,12
438,151907,CA,F,3477,424,601,528,629,27103,5.4,6
439,152283,CA,F,2813,313,366,388,474,23850,10,10
440,146742,CA,M,3909,870,886,878,901,34835,11.28571429,15
441,68240,MI,M,237,255,250,274,274,12378,12.84615385,25
442,24975,SC,F,545,302,316,324,338,12022,15,20
443,25027,SC,M,482,239,282,287,335,11149,5.071428571,5
444,184269,WA,F,506,274,320,310,356,12932,10,10
445,187915,NJ,F,1344,436,468,439,472,14568,3.931538461,20
446,16972,NC,M,621,267,328,300,352,11523,10.5875,12
447,126469,TX,M,564,199,207,274,288,10369,8.730769231,15
448,42548,FL,F,398,193,207,195,210,6768,8.769230769,11
449,72416,MI,M,667,333,380,345,395,12506,6.722222222,5
450,118163,TX,M,948,545,604,655,684,20038,5,5
451,174833,OR,F,953,319,379,387,455,15729,13.2,20
452,19623,NC,female,1070,384,420,435,476,17806,6.533333333,14
453,159506,CA,M,1029,415,401,408,413,17789,5.133333333,10
454,153743,CA,M,1325,381,458,403,464,19380,16.35294118,26
455,100447,MO,F,806,357,393,386,441,14575,4,3
456,126403,TX,F,339,158,161,212,207,5445,8.25,10
457,77695,WI,male,1040,492,505,549,569,18196,15,20
458,18266,NC,M,487,273,308,275,314,13272,5,5
459,80893,WI,male,498,278,348,357,390,13894,8.333333333,25
460,169553,CA,F,942,204,254,306,304,10323,5.611111111,10
461,30450,GA,F,1156,420,617,541,655,22639,31,50
462,98220,IL,M,331,195,288,255,314,11368,7.5,10
463,134833,UT,M,498,139,229,246,299,7461,5.5,6
464,179014,WA,F,904,296,372,330,407,17248,13.6,23
465,77023,IA,M,324,146,192,186,202,8170,12.5,15
466,10028,CA,M,1771,314,335,322,341,17567,11.1875,20
467,20522,NC,M,1203,462,473,497,543,17989,15,15
468,82065,MN,M,737,506,504,472,469,13295,8.454545455,10
469,20769,NC,M,504,191,228,246,287,9564,5,5
470,160970,CA,M,931,307,318,332,343,12060,5.090909091,5
471,174609,OR,F,819,259,275,331,367,13539,7.538461539,10
472,127166,TX,J,1490,612,645,733,818,38526,18.47826087,30
473,155967,CA,F,2521,412,424,512,516,13961,5.555555556,5
474,14790,CA,M,4068,753,821,748,872,31920,6.4,15
475,20583,NC,female,810,441,457,489,503,17642,8.133333333,14
476,185934,CA,F,1364,244,255,296,308,6939,18.75,25
477,109449,LA,F,456,238,263,281,317,10293,11,12
478,64115,IN,M,501,359,407,385,445,16856,7.5,15
479,154202,CA,F,810,180,214,217,264,12413,12.83333333,50
480,153001,CA,M,1960,265,321,362,469,17243,6.3,5
481,154216,CA,F,770,213,264,276,313,11794,4.714285714,13
482,174976,OR,F,619,244,271,300,324,13392,12.25,15
483,140547,NM,M,544,259,305,322,341,11638,20,20
484,169371,CA,F,1436,308,347,338,372,11970,25,20
485,167100,CA,M,3223,487,516,568,597,22177,6.444444444,10
486,157295,CA,U,5500,365,424,456,614,31227,11.53846154,35
487,19020,NC,female,1588,450,471,478,511,18048,16.2,19
488,105325,KS,F,227,202,241,220,251,8250,2.445945946,6
489,30117,GA,M,679,350,374,377,402,11290,13,16
490,121798,TX,M,612,508,510,551,547,23219,12.33333333,15
491,86322,SD,F,213,222,273,283,329,12227,5.125,5
492,56886,KY,M,1111,506,591,552,636,21181,6.636363636,12
493,177613,OR,M,803,222,240,311,326,11846,19.23076923,20
494,43492,FL,F,665,240,264,273,312,11939,7,12
495,931,OR,M,646,239,249,305,328,10757,5.1,12
496,19510,NC,M,2441,579,740,697,866,46160,11,12.5
497,38165,CA,F,1985,414,446,467,490,17181,10.36363636,14
498,171879,CA,F,1016,235,246,278,303,12496,20,20
499,135248,Arizona,M,596,308,316,345,361,11474,11.81818182,20
500,187171,Arizona,M,851,299,363,330,387,19138,15,15
501,77915,WI,male,477,278,321,303,375,11950,8.571428571,15
502,64419,IN,M,725,305,309,349,360,13264,10.22222222,14
503,51185,TN,M,457,186,242,237,292,10259,9.333333333,10
504,79116,WI,F,377,311,363,320,375,10276,5,10
505,68951,MI,M,1223,575,644,638,704,27751,25,25
506,50570,TN,M,308,182,220,231,269,9150,10,10
507,90775,IL,M,1097,312,463,371,473,16896,10.71428571,17
508,186375,OR,M,1060,340,425,422,500,19213,15,10
509,90765,IL,F,870,356,405,361,420,17028,26.66666667,20
510,76128,IA,M,543,271,349,339,387,12961,4.964285714,5
511,28082,GA,F,1063,477,529,526,558,18253,15,20
512,47869,AL,F,402,186,240,230,287,10573,37.2,20
513,176740,OR,M,770,228,282,272,318,12603,20,30
514,48487,AL,F,364,170,231,221,277,8962,10,25
515,2490,SC,M,620,323,358,348,373,11492,3.35516129,3
516,41312,FL,F,577,157,324,224,373,10497,11.09090909,23
517,17094,NC,female,897,454,473,444,479,15887,13,15
518,56787,KY,M,651,321,345,361,359,15114,9.666666667,13
519,164167,CA,F,2292,642,670,680,710,22186,6.4,13
520,41785,FL,F,972,316,367,388,462,20831,11.2,17
521,126959,TX,M,1035,273,386,356,471,14432,11.42857143,15
522,29526,GA,F,431,258,283,289,319,9791,7.25,10
523,142901,CA,F,4947,586,608,682,748,33685,10,10
524,105827,KS,F,351,213,245,225,356,9679,12.89473684,20
525,159439,CA,M,439,203,203,230,228,5774,5.636363636,5
526,11459,CA,M,1967,371,418,438,482,15962,5.261851852,7
527,129268,CO,F,952,394,407,436,457,15275,6.142857143,10
528,122256,TX,F,637,404,407,446,457,13216,4.714285714,20
529,92355,IL,M,1413,414,482,489,539,30680,8,25
530,59811,IN,F,360,206,266,252,307,9936,15.28571429,5
531,173497,HI,F,3676,683,692,724,722,23977,20,5
532,177017,OR,M,719,224,269,280,321,12226,7.6,15
533,15350,NC,female,1071,357,494,490,575,23527,17.5,15
534,4629,CO,M,1460,551,565,641,668,21916,7.102941177,15
535,162598,CA,F,2766,362,433,398,439,17063,13,20
536,178949,WA,male,3442,658,671,749,793,28222,10,15
537,189880,MN,F,528,204,271,243,335,11183,8.333333333,10
538,132031,NM,M,1345,609,635,629,678,29493,11,23
539,38111,FL,M,747,380,385,398,376,17585,4.722222222,7
540,21375,NC,female,498,243,284,285,326,11462,20,25
541,31735,FL,F,881,355,464,388,496,17641,11,19
542,132456,CO,F,957,319,360,365,400,13186,5,7
543,121165,TX,M,920,160,753,348,633,20828,15,10
544,175226,OR,M,693,213,248,232,259,10095,7.25,11
545,190534,CA,F,1922,284,307,300,332,9661,5.545454545,6
546,33383,FL,F,1473,611,647,649,688,26812,7.333333333,11
547,64261,IN,F,369,251,305,295,346,11275,5.625,10
548,106854,CO,F,1070,505,510,529,518,16105,7.583333333,8
549,115676,TX,F,340,191,221,208,237,7393,14.22222222,20
550,60195,IN,F,684,272,321,298,357,14675,13.5,25
551,6308,SC,M,454,244,285,280,320,10904,10.77777778,12
552,93883,IL,M,574,289,318,315,363,11250,3.555555556,4
553,38812,FL,F,3772,515,661,647,791,46740,14.33333333,17
554,15219,NC,female,730,309,374,365,419,14673,25,25
555,76442,IA,M,588,332,380,354,405,11164,4,5
556,175659,OR,F,1465,514,638,589,720,27151,7.818181818,10
557,21859,NC,female,824,285,305,333,356,13339,9.909090909,10
558,32892,FL,M,852,443,446,480,497,16681,10.19047619,10
559,65740,MI,F,777,444,485,476,511,16822,9.3,12
560,117264,TX,F,532,237,404,297,396,11962,12,17
561,156344,CA,M,2917,625,613,712,709,23064,10.09090909,10
562,152816,CA,F,1990,301,326,389,395,14403,15,35
563,133042,ID,M,427,231,290,290,341,10388,27.5,40
564,9063,Arizona,M,844,293,336,333,390,19809,9.866666667,10
565,127527,TX,M,822,228,322,321,385,11594,10.75,12
566,24940,SC,F,761,396,422,425,464,15429,6.466666667,15
567,40520,FL,F,965,356,453,426,495,19633,9.538461539,10
568,101263,MO,F,150,162,197,198,239,8299,6.333333333,10
569,130185,CO,F,607,239,260,256,279,10199,3.6,3
570,84599,MN,F,760,469,505,492,544,17948,7.8,11
571,95208,IL,F,445,234,253,270,306,10475,8.9,10
572,129822,CO,F,1331,503,579,561,635,22045,12.2,20
573,97026,IL,F,598,371,453,419,487,16242,11.5,10
574,165378,CA,F,3997,896,915,919,945,41664,10.625,23
575,160196,CA,F,3461,404,423,479,514,17618,6.153846154,10
576,57052,KY,U,683,267,309,325,362,11879,16.57142857,29
577,144577,CA,M,5739,634,670,792,810,45680,9.285714286,15
578,103591,MO,M,150,202,251,223,258,8084,6.1,3
579,111708,AR,Female,502,247,298,292,336,11053,9,15
580,89030,IL,F,539,268,303,377,384,10905,5.625,11
581,169678,CA,F,1856,504,523,516,536,17132,13,20
582,95831,IL,M,301,238,354,267,347,12366,10.5,10
583,48047,AL,F,1075,511,556,552,590,20216,5.8,6
584,156378,CA,F,5000,738,963,797,959,50907,11,13
585,58130,KY,F,283,149,168,207,227,7466,5.111111111,7
586,111459,AR,Female,1054,584,644,652,726,26074,13.53846154,20
587,77574,WI,F,1260,252,357,309,404,17617,4.857142857,5
588,157536,CA,F,3009,411,455,493,546,20728,12.5,17
589,86270,SD,M,462,224,264,248,253,8866,8,16
590,71882,MI,F,574,299,363,360,420,17296,6.166666667,14
591,53213,TN,F,402,194,229,234,267,8742,12,15
592,121292,TX,F,557,211,188,221,205,5550,13,16
593,101614,MO,F,320,148,183,202,233,9379,13.33333333,21
594,161479,OR,F,758,407,409,455,457,17576,7.454545455,11
595,74183,MI,F,836,332,354,380,425,13813,4.476190476,5
596,53611,TN,F,468,245,308,294,315,11358,8,18.25
597,143610,CA,F,5000,569,936,712,932,52576,15,5.25
598,158534,CA,F,2541,423,486,454,528,19220,24.28571429,25
599,66265,MI,M,497,362,452,384,421,13649,20.41666667,40
600,141468,NV,M,1003,258,322,318,386,15748,25,25
601,121683,TX,M,770,477,522,522,578,19810,20,10
602,130239,CO,M,739,369,368,419,428,14453,20,20
603,987,GA,F,2140,773,789,816,850,33069,3.761904762,3
604,76585,IA,F,1282,550,637,607,703,26007,4.857142857,5
605,155240,CA,F,1167,211,272,329,406,16425,11.14285714,15
606,147841,CA,F,5626,1023,1109,969,1051,62324,30.75,100
607,140481,NM,F,636,281,311,295,341,11957,8.75,20
608,159034,CA,M,1834,442,371,441,420,11448,14.8,21
609,3933,IL,M,912,334,393,375,453,14883,8.5625,20
610,167138,CA,F,2125,375,399,411,468,21196,20,30
611,100900,MO,F,1180,513,548,554,607,19444,5.5,5
612,161634,CA,F,669,190,198,214,226,7245,8.4,15
613,162945,CA,F,0,132,147,178,186,9308,4.5,5
614,12626,GA,F,533,301,349,339,386,11562,8.2,9
615,134005,UT,M,582,361,368,385,392,12270,9.666666667,10
616,176948,OR,M,480,203,217,202,237,8973,17.33333333,20
617,123270,TX,M,435,174,209,256,289,7881,12.83333333,10
618,133884,ID,F,609,250,291,290,323,10580,3.908571429,50
619,21815,NC,female,548,213,307,256,317,11564,5.8,5
620,56700,KY,M,447,214,280,265,314,12305,12.33333333,20
621,41920,FL,M,467,192,261,261,323,10376,15,15
622,68440,MI,M,327,232,256,284,325,12587,13.66666667,15
623,8013,IL,F,890,437,426,459,455,20927,8.285714286,10
624,12801,CA,F,2947,564,658,665,754,44438,15,15
625,36495,FL,F,679,192,238,242,321,13762,7.428571429,10
626,151730,CA,F,1522,374,485,453,537,20172,5,5
627,89174,IL,M,5324,1159,1500,1053,1217,95913,22.25,20
628,5123,CA,F,1878,351,439,389,475,15262,5.3,6
629,3931,IN,F,529,277,360,345,397,12618,17.5,10
630,8330,FL,F,742,239,293,290,356,18464,5.727272727,5
631,113354,OK,F,466,332,368,368,399,12452,10.87878788,20
632,164296,CA,F,911,325,358,330,384,16016,5.944444444,10
633,184017,WA,male,952,414,452,484,529,23125,14.22222222,20
634,37852,FL,M,879,235,251,303,327,9954,10.5,20
635,64170,IN,F,573,393,437,413,471,16377,16.28571429,15
636,152118,CA,F,1644,396,426,450,489,16298,3,4
637,190281,CO,F,905,215,245,269,331,10917,13.14285714,25
638,28786,GA,F,406,183,225,245,287,8848,7.444444444,10
639,45551,FL,F,0,0,0,0,0,0,12.5,15
640,181931,WA,F,430,221,234,236,243,8096,10.27272727,13
641,45431,FL,F,492,200,244,243,288,13616,15,20
642,25635,GA,M,553,325,334,343,345,11881,7.2,11
643,135112,Arizona,Female,719,313,366,331,407,13050,5.428571429,8
644,179111,WA,male,1761,583,588,692,715,25887,12.5,20
645,65596,MI,M,587,438,466,438,473,14390,4.590909091,9
646,73282,MI,M,800,409,448,433,478,14218,20.83333333,25
647,146241,CA,M,3196,655,692,695,731,21091,30,50
648,60098,IN,M,789,383,434,412,462,17643,9.916666667,25
649,74361,MI,M,545,265,281,312,328,10786,10.0625,10
650,82857,MN,M,745,326,382,374,428,15081,11.42857143,10
651,38580,FL,M,1144,333,443,436,505,16518,14.81818182,10
652,36471,FL,F,730,181,191,287,272,12098,10.5,20
653,140135,NM,F,506,191,214,253,273,8923,14.81818182,20
654,133029,ID,F,488,159,220,203,234,8393,11.94117647,5
655,161829,CA,F,1748,351,355,382,391,14059,5.523809524,10
656,168268,CA,F,2159,233,280,247,394,12950,20.17647059,15
657,19490,NC,female,739,309,402,405,451,17709,10.42857143,10
658,166899,CA,F,2153,320,379,360,397,15000,22.5,35
659,145982,CA,F,2051,523,545,543,561,19319,33,30
660,187764,Arizona,F,1553,634,653,694,725,29972,23.33333333,25
661,171227,CA,M,986,354,389,369,405,13968,7.6,7
662,27419,GA,M,442,218,253,257,286,9399,15,20
663,106488,KS,F,405,241,274,291,349,11254,21.06666667,26
664,70722,MI,F,355,252,292,271,309,10409,12.33333333,16
665,187495,OK,M,922,374,442,449,501,16125,14,17
666,18543,NC,female,506,243,285,294,336,11973,9.090909091,14
667,38707,FL,M,3333,390,609,549,815,48235,10,17
668,138528,Arizona,M,723,265,361,351,485,17145,18.4,26
669,177960,OR,M,528,284,338,306,359,11925,12.47826087,25
670,97221,IL,F,418,330,343,381,430,14006,11,25
671,158816,CA,F,2322,469,472,499,498,18806,7.84375,11
672,93713,IL,F,704,314,349,358,415,11865,13,20
673,135535,Arizona,Female,1060,519,602,559,631,18341,6.357142857,13
674,91194,IL,F,539,254,348,297,343,12966,7.894736842,7
675,62232,IN,F,1097,485,562,534,601,21132,14.6,19
676,91507,IL,F,1058,479,499,525,562,18116,8.75,14
677,153467,CA,M,1971,553,605,559,607,17576,15,21
678,28718,GA,M,512,190,237,248,297,9317,20,20
679,119902,TX,M,321,170,189,233,271,9720,10,5
680,179339,WA,male,2321,631,638,713,718,21434,6.7,13
681,74880,IA,F,622,347,378,401,416,15808,15,25
682,29988,GA,M,351,171,186,219,237,8814,25,25
683,132508,WY,F,540,191,215,195,237,10336,10.5,10
684,144351,CA,F,2855,311,385,484,537,18525,11.46153846,40
685,38388,FL,F,955,324,379,397,444,12645,7.264347826,10
686,176863,OR,M,442,156,195,165,191,6370,16.5,20
687,70696,MI,F,569,356,384,440,515,19771,6.75,12
688,151819,CA,M,1170,210,220,252,255,7629,5.7,6
689,146500,CA,F,2353,301,316,333,367,10333,25,25
690,72679,MI,F,330,249,317,289,357,10932,7.333333333,10
691,61805,IN,F,428,253,294,284,319,10747,2.625,5
692,142742,CA,F,1713,217,244,310,334,9763,15,15
693,29342,GA,F,618,278,291,322,364,11899,7.285714286,10
694,49712,AL,Male,310,243,308,265,297,9642,11.2,17
695,53529,Tennessee,F,1183,496,603,566,654,27491,10.65217391,5
696,70803,MI,M,299,244,267,263,303,10136,4.9375,4
697,20721,NC,female,504,238,355,319,424,14205,8.5,10
698,15445,NC,M,782,223,341,272,357,11910,10.23076923,20
699,24030,SC,F,383,76,134,135,180,5990,12.2,20
700,150177,CA,M,2044,329,337,397,423,13686,10.75,20
701,137540,Arizona,Female,2158,411,516,535,640,33235,9,10
702,13496,CA,F,3222,569,614,607,652,34407,16.54545455,25
703,28040,GA,M,866,463,475,467,492,15563,7.545454545,11
704,156174,NV,M,899,479,486,542,535,15544,9.444444444,10
705,75461,IA,F,221,216,274,252,304,10791,11.33333333,15
706,2781,CA,F,2432,340,364,397,432,13558,9,20
707,85476,MN,F,198,173,209,208,238,7616,5,5
708,177640,OR,M,600,236,256,273,275,9757,18.95833333,30
709,183052,WA,male,944,395,417,414,461,13714,5.266666667,5
710,115935,TX,F,463,404,416,427,470,16020,10.4,20
711,103872,MO,F,290,182,228,235,277,9887,20,20
712,10064,IN,F,694,270,376,339,450,14428,13,18
713,84854,MN,F,797,259,378,318,392,12827,3.161290323,3
714,106430,KS,F,589,282,286,337,366,16020,10,14
715,18438,NC,M,1205,246,459,345,473,19319,4.176470588,5
716,49519,AL,Male,464,270,288,289,307,9942,6.5,5
717,63971,IN,M,444,265,324,304,353,11781,4.5,4
718,34079,FL,F,801,324,382,419,478,19724,4.9,5
719,120509,TX,F,337,204,261,263,298,12342,8.294117647,10
720,66244,MI,M,434,237,337,305,372,11550,11.66666667,10
721,44715,FL,F,646,241,257,278,299,12694,7.1875,12
722,104891,KS,M,740,295,376,329,420,15354,12.6,23
723,30988,GA,F,717,316,339,349,366,12673,10,10
724,158389,CA,M,2971,302,288,340,322,6309,7,12
725,97020,IL,F,636,316,395,325,393,15018,14.25,17
726,92801,IL,M,2906,688,653,740,707,26708,10.6,15
727,28960,GA,F,717,327,352,347,364,12615,10,10
728,121969,TX,F,715,295,301,333,355,9884,7.111111111,8
729,52330,Tennessee,U,565,294,367,314,344,11329,4.454545455,3
730,105709,KS,M,386,293,354,302,356,11937,4.217391304,5
731,177329,OR,F,684,290,323,323,356,11910,20,20
732,18196,NC,M,469,214,260,271,313,10164,7.465116279,12
733,185572,KY,M,884,332,377,366,404,14624,7.666666667,5
